task_config,seed,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
ihm_decomp,42,35,0.5384286528851788,0.32918055153830084,1.2065688022880054,0.7224514497419632,5.5,1.098085641860962,0.5730136632919312,1.0,0.786693923248398,0.43233280364799526,0.6894912136723752,0.1935496722056515,0.5030754687819977
ihm_decomp,42,36,0.534086946707105,0.3277316280197368,1.2014608984430803,0.7234401302046131,5.5,1.096932053565979,0.57273930311203,1.0,0.7908807074715688,0.44498795271142244,0.7023282251394668,0.20464439919198302,0.5032116176242285
ihm_decomp,42,37,0.5341711587000102,0.32985974490382264,1.1939018360912539,0.7259916371653694,5.5,1.0961949825286865,0.5732329487800598,1.0,0.7890172302914589,0.44316285576756087,0.7088286918915006,0.21284918407834846,0.5047455053525174
ihm_decomp,42,38,0.530895367199677,0.32828218772942325,1.1918337061415594,0.7250215338307177,5.5,1.094447135925293,0.5728482007980347,1.0,0.7909898337615082,0.43503760814912545,0.7080569810031389,0.21126753351547928,0.5018788765982585
ihm_decomp,42,39,0.5343568548885496,0.3278421268322582,1.2017816935043668,0.725354268561284,5.5,1.0942628383636475,0.5717253088951111,1.0,0.7856051594243462,0.44087304023240365,0.7088148543169508,0.21187636121846123,0.5036453951172662
ihm_decomp,42,40,0.5307031675977999,0.32752660528541133,1.1941061631560845,0.7236454726306633,5.6,1.0972189903259277,0.5721102952957153,1.0,0.778631906194708,0.44578753895060197,0.7037268845978215,0.20972437405498034,0.5028862610820471
ihm_decomp,42,41,0.5307520709964386,0.3283424031916664,1.191220362373835,0.7249446761139615,5.5,1.093275785446167,0.5729745030403137,1.0,0.7882966635678131,0.4366657683196856,0.7103934022444546,0.21021819610083697,0.5030254950034457
ihm_decomp,42,42,0.5306861211899586,0.33010209459144474,1.1846829944302422,0.7265525993821923,5.5,1.0907535552978516,0.5740254521369934,1.0,0.7917628810673385,0.4515217983866437,0.7067801986437047,0.21319459291816456,0.5035208741733274
ihm_decomp,42,43,0.5331828453655326,0.32824468567121495,1.197427754058588,0.7259543816595619,5.5,1.0940327644348145,0.5748788714408875,1.0,0.787829336478836,0.45203916086478146,0.70323298962927,0.2068221813089704,0.5036496358621253
ihm_decomp,42,44,0.5244131763689382,0.3262998375830171,1.1835502961317004,0.7256445676478757,5.5,1.0916308164596558,0.5722981691360474,1.0,0.8006870791140612,0.44959045481832954,0.7063602814775549,0.19882624026958864,0.5022718757131241
ihm_decomp,42,45,0.526637391492269,0.32558380516335433,1.19157216382339,0.7253420985421759,5.5,1.0908859968185425,0.5718485713005066,1.0,0.78361672847713,0.4434022115545169,0.697666026944951,0.20327335300550128,0.5002306219395207
ihm_decomp,42,46,0.5224158258937852,0.3276182308337574,1.1740820509377525,0.7257613357498136,5.5,1.0860569477081299,0.5721099376678467,1.0,0.7898552535561842,0.4325491146748473,0.7021078883754793,0.20790660597521599,0.503257115895042
ihm_decomp,42,47,0.5190132482863931,0.3253190157585269,1.1745047621331361,0.7259852654548712,5.5,1.081005573272705,0.5710701942443848,1.0,0.7958234619857321,0.46183433791586453,0.6922821460162155,0.2006923131601561,0.5009924427191845
ihm_decomp,42,48,0.5223914746634304,0.32267632982876626,1.1919349895294056,0.7266762144700929,5.5,1.0883113145828247,0.5703123211860657,1.0,0.7956406129731999,0.4546642051661441,0.7015724806832783,0.19978669235073326,0.5038866748995922
ihm_decomp,42,49,0.5230068818190212,0.3250106141036254,1.1849766860362223,0.7273328234014553,5.5,1.08737051486969,0.5684599876403809,1.0,0.792991593110549,0.44327702729895524,0.6890239294241121,0.19754927795426672,0.5021273696027394
ihm_decomp,42,50,0.5179629161888856,0.3225829426248001,1.1818254392219942,0.724838118105476,5.5,1.0892499685287476,0.5673481225967407,1.0,0.7948209162609834,0.46057901957791064,0.7018726496081306,0.19765347021106625,0.5048715119770026
ihm_decomp,42,51,0.5257900337725228,0.32769554339381807,1.1817986691883038,0.7249773613230109,5.5,1.0859718322753906,0.5705074667930603,1.0,0.78973279886442,0.4496066861679021,0.6965387968335373,0.20037229557510416,0.5042974538688632
ihm_decomp,42,52,0.5173569393210016,0.3239572010446324,1.1754433595978016,0.7247232362693053,5.5,1.0847865343093872,0.5702810287475586,1.0,0.798499555164589,0.45425027408691804,0.6923864600397458,0.20712430199906318,0.504351447028756
ihm_decomp,42,53,0.5144695583649598,0.3224416327658699,1.1742226091014245,0.725555540432576,5.5,1.0833348035812378,0.5676621198654175,1.0,0.7961945746740373,0.44233189822478225,0.6998832321593749,0.20864982066929016,0.5041960008094499
