model,site,task,epoch,train_loss,elapsed_s,seed,val_auc_roc,val_auc_pr
local_A,A,binary,21,0.32948079005531644,25.47683182405308,42,0.7773914729641639,0.4157466475997986
local_A,A,binary,22,0.3319276994985083,25.4978535779519,42,0.783852761343664,0.43081114228213513
local_A,A,binary,23,0.3338512905913851,25.363685335032642,42,0.7690034738553192,0.3971401587358598
local_A,A,binary,24,0.33021312530921854,25.46176992508117,42,0.7781765972720747,0.43153887139664354
local_A,A,binary,25,0.32989406540342,25.47306230897084,42,0.7876830787764767,0.4411113565665022
local_A,A,binary,26,0.3305677829229313,25.470480585005134,42,0.7780866565999125,0.433850292352604
local_A,A,binary,27,0.33069512801973716,25.43943993304856,42,0.7805290821925719,0.42934667576776514
local_A,A,binary,28,0.33159701351238335,25.51534400798846,42,0.7800166679043823,0.43570791902355366
local_A,A,binary,29,0.3303018621776415,25.492219005944207,42,0.7810332450429487,0.43803374237036075
local_A,A,binary,30,0.33048882821331854,25.50234749808442,42,0.784126709079057,0.43090216595956515
local_A,A,binary,31,0.32731114502834235,25.387584271957166,42,0.7826926091871509,0.42268461062339596
local_A,A,binary,32,0.33104172957980116,25.510916501982138,42,0.7765527143104685,0.43025548375784867
local_A,A,binary,33,0.32746652478109234,25.51587331003975,42,0.7795017781848487,0.4252309018505048
local_A,A,binary,34,0.32815831044445865,25.504103956976905,42,0.7771270143822561,0.42495257663143693
local_A,A,binary,35,0.327834366456322,25.516413689008914,42,0.7850599466957117,0.4430655875459612
local_A,A,binary,36,0.3263071694775768,25.496781763038598,42,0.784802501835945,0.4436525607561574
local_A,A,binary,37,0.3288834139380766,25.433990872930735,42,0.7839839592048915,0.4331742875598001
local_A,A,binary,38,0.3271537450344666,25.387574556982145,42,0.7847199874578146,0.4421228006586168
local_A,A,binary,39,0.32947351342957953,25.467041349969804,42,0.7877177348152915,0.43888821773174785
local_A,A,binary,40,0.3271198605713637,25.395955696934834,42,0.784240578920877,0.43469470059281345
local_A,A,binary,41,0.32386747482030287,25.37694447604008,42,0.7802031503989569,0.4467290612468654
local_A,A,binary,42,0.3264551780146101,25.493978620972484,42,0.7863636738701718,0.4439560295242552
local_A,A,binary,43,0.32679465607456537,25.477021291968413,42,0.7831678920051819,0.4417319015850165
local_A,A,binary,44,0.3238443872202998,25.60890950297471,42,0.7845318546756772,0.4499529552420323
local_A,A,binary,45,0.3249144222425378,25.61736509099137,42,0.7809820861285078,0.44663308625613457
local_A,A,binary,46,0.3232944038899048,25.59432743897196,42,0.7840664735830218,0.4482340534407739
local_A,A,binary,47,0.3243986363644185,25.60531660192646,42,0.788273056580109,0.45079118355418263
local_A,A,binary,48,0.3223721677842348,25.598712655948475,42,0.7897005553217648,0.45037843490269835
local_A,A,binary,49,0.32272831473661506,25.58431672095321,42,0.7883440189453013,0.43490813469214773
local_A,A,binary,50,0.32107264107984046,25.6140950799454,42,0.7945111435667664,0.4537752632593726
local_A,A,binary,51,0.321870219707489,25.6024841099279,42,0.7907295096170508,0.4460694195217668
local_A,A,binary,52,0.3186548139738,25.63214154401794,42,0.7894637390565307,0.4243042298995935
local_A,A,binary,53,0.31846009479916615,25.549111793981865,42,0.778758323637894,0.4420641610230269
local_A,A,binary,54,0.3185853938693586,25.62542981095612,42,0.7900677443044449,0.4437218449232194
local_A,A,binary,55,0.319805780377077,25.625228530960158,42,0.7791189114703237,0.4271814366243152
local_A,A,binary,56,0.31777904208587565,25.609744395012967,42,0.7792245298743307,0.44571485840570696
local_A,A,binary,57,0.3182548232700514,25.645952985039912,42,0.781726365819244,0.4398539619001899
local_A,A,binary,58,0.318597268021625,25.556414138060063,42,0.776339002071111,0.4245862813347513
local_A,A,binary,59,0.3156388722036196,25.58505521994084,42,0.7886848033269799,0.4375877729127764
local_A,A,binary,60,0.3173083510087884,25.643211436923593,42,0.7805274319050095,0.4308847651240433
local_A,A,binary,61,0.31436531932457634,25.59648686205037,42,0.7875230008829037,0.42836247466262367
local_A,A,binary,62,0.31308688806450885,25.57490356208291,42,0.7893110874569894,0.41997184041243596
local_A,A,binary,63,0.31119622805196306,25.599154880968854,42,0.7938270993720655,0.4380788032985572
local_A,A,binary,64,0.3118801046324813,25.55325335706584,42,0.7883093629064866,0.43379645397941036
local_A,A,binary,65,0.31000030669181244,25.617053881986067,42,0.7854683928674572,0.4280426931466568
local_A,A,binary,1,0.3817573446942412,25.508364182082005,123,0.6877387759817147,0.2956259616138537
local_A,A,binary,2,0.3750771882093471,25.448673372971825,123,0.6860402175079008,0.2980999775740412
local_A,A,binary,3,0.3705921576074932,25.31391706201248,123,0.6877024696553374,0.30408289931416743
local_A,A,binary,4,0.3711219821287238,25.327426563948393,123,0.695571453325742,0.31088661554939084
local_A,A,binary,5,0.3671629014870395,25.467898670001887,123,0.7004063833122922,0.3077703962726752
local_A,A,binary,6,0.36554748791715375,25.493889583973214,123,0.7106785982457444,0.3171302413231829
local_A,A,binary,7,0.3638014343769654,25.445205608033575,123,0.7066535468805439,0.31919374371022213
local_A,A,binary,8,0.36306246674579123,25.471110495040193,123,0.7293561403074487,0.33886688986628305
local_A,A,binary,9,0.35916976701954134,25.416568294051103,123,0.7467617232302728,0.35003948722725386
local_A,A,binary,10,0.3568558691636376,25.454892738955095,123,0.7532391019135084,0.3689394704096924
local_A,A,binary,11,0.3528909508300864,25.494436227018014,123,0.7579011642778755,0.3809219926650876
local_A,A,binary,12,0.35023017732993417,25.38908084994182,123,0.7608609550214125,0.39929589847126246
local_A,A,binary,13,0.34575134159430215,25.429662380949594,123,0.7692600935713049,0.38922515102336497
local_A,A,binary,14,0.34158636849859486,25.528922714060172,123,0.7743788730186235,0.395903672487706
local_A,A,binary,15,0.34061802554389703,25.42575842794031,123,0.7725808847191623,0.41816994066502167
local_A,A,binary,16,0.3382244524100552,25.28228618192952,123,0.7719112805406342,0.3941256749316457
local_A,A,binary,17,0.3402388868772465,25.435721119050868,123,0.7796379269087639,0.4121461996587524
local_A,A,binary,18,0.3394070999129959,25.520187807967886,123,0.7785355348169419,0.4093933368903161
local_A,A,binary,19,0.3380270560150561,25.521828352008015,123,0.7645559488740914,0.41031529218162477
local_A,A,binary,20,0.3378519550613735,25.574565963004716,123,0.7792921916643976,0.4328993730750847
local_A,A,binary,21,0.3372729495167732,25.51891709002666,123,0.778335024878085,0.42532956188221727
local_A,A,binary,22,0.33490415461685347,25.52930130204186,123,0.7734856548753621,0.42177487704819183
local_A,A,binary,23,0.3334363404823386,25.451663953019306,123,0.7805637382313869,0.42798390689461524
local_A,A,binary,24,0.3329089756893075,25.533955405000597,123,0.7803954089000008,0.4275355598974167
local_A,A,binary,25,0.33219188393458077,25.516345848096535,123,0.777674909853042,0.4205550935126581
local_A,A,binary,26,0.33256419871164405,25.52533198404126,123,0.784718337170252,0.4323584742633979
local_A,A,binary,27,0.33207188909468444,25.474399939994328,123,0.7822602338457476,0.4313540753021776
local_A,A,binary,28,0.3330245505856431,25.502770524006337,123,0.7748669455652648,0.4343628217086812
local_A,A,binary,29,0.3301727554720381,25.430364903993905,123,0.7746276538686866,0.4294970039354088
local_A,A,binary,30,0.3295061513133671,25.444371074903756,123,0.7843569241940408,0.43748055771469363
local_A,A,binary,31,0.3305302680186603,25.446224694955163,123,0.779317771121618,0.4137258814960705
local_A,A,binary,32,0.3304157616651576,25.533701799926348,123,0.773553316665429,0.41859299071762057
local_A,A,binary,33,0.32927881906861844,25.523902160930447,123,0.7738912130438729,0.4371495800723451
local_A,A,binary,34,0.3288740109490312,25.490309068001807,123,0.7771905504534163,0.4405745225694784
local_A,A,binary,35,0.32931001801853593,25.49641253403388,123,0.7823039664661567,0.41284074249313624
local_A,A,binary,36,0.32920777221088826,25.484317018999718,123,0.7849056448086078,0.43635303309902407
local_A,A,binary,37,0.32814077508190403,25.50288036209531,123,0.7836543142642605,0.433391835462488
local_A,A,binary,38,0.3263023328198039,25.485411799047142,123,0.791149920373625,0.44338800551006363
local_A,A,binary,39,0.326015563438768,25.45621022209525,123,0.7719942074906552,0.4352195064969173
local_A,A,binary,40,0.32627974560727246,25.39849700999912,123,0.7854527151356123,0.44103033858808893
local_A,A,binary,41,0.3248821394275064,25.36230399098713,123,0.7885923872234737,0.438045240640774
local_A,A,binary,42,0.3275461391262386,25.44312754110433,123,0.7853392578656829,0.434549308220505
local_A,A,binary,43,0.3245245278529499,25.461923889932223,123,0.7860336163576502,0.43284396225472055
local_A,A,binary,44,0.32467018592616786,25.51816026493907,123,0.7878955533001625,0.44767745387908797
local_A,A,binary,45,0.3248438114705293,25.631246590986848,123,0.7805290821925721,0.4386744719985166
local_A,A,binary,46,0.32288340466177984,25.638166250893846,123,0.7847274137518462,0.4375029718072963
local_A,A,binary,47,0.32697122634752934,25.59975155896973,123,0.7915389756665099,0.4480724371092552
local_A,A,binary,48,0.32255595430083894,25.458350627101026,123,0.791820762267825,0.451249815170874
local_A,A,binary,49,0.322538367950398,25.45394913700875,123,0.7885560808970962,0.426207063181344
local_A,A,binary,50,0.32282662780388544,25.389488407061435,123,0.7921644346527382,0.4549290714673994
local_A,A,binary,51,0.32378317966409353,25.3376516350545,123,0.7846762548374054,0.4358861227724574
local_A,A,binary,52,0.3221387268408485,25.412345532909967,123,0.7897187084849535,0.4443454883324315
local_A,A,binary,53,0.32040164781653363,25.379722496960312,123,0.790936620706158,0.44706299761909324
local_A,A,binary,54,0.3228722808153733,25.36519607505761,123,0.7711026396349564,0.4184564524134993
local_A,A,binary,55,0.32151081289934075,25.36813929094933,123,0.7909811784703483,0.4472607722303228
local_A,A,binary,56,0.31954379774954006,25.35694914998021,123,0.7913982886517976,0.44548938478681527
local_A,A,binary,57,0.3193155621056971,25.35076578403823,123,0.7922312712990238,0.4419743572873743
local_A,A,binary,58,0.3192538519592389,25.532205194002017,123,0.7888300286324892,0.4423374604226849
local_A,A,binary,59,0.3195123806595802,25.49556717602536,123,0.7843197927238822,0.4470154821033602
local_A,A,binary,60,0.31909105874921967,25.549412596039474,123,0.7922873810761525,0.4528433699854753
local_A,A,binary,61,0.31952251157035,25.558904728037305,123,0.790648645526483,0.44410174859594737
local_A,A,binary,62,0.31857329963342,25.533458443009295,123,0.7850426186763043,0.4384416655631964
local_A,A,binary,63,0.3151736363120701,25.518105722032487,123,0.7865897632662492,0.4513262067267597
local_A,A,binary,64,0.3190575146480747,25.533589161001146,123,0.7612718766245017,0.392761967299455
local_A,A,binary,65,0.3162606924124386,25.390804208931513,123,0.7957249300690645,0.4566897880211158
local_A,A,binary,66,0.31442735635715985,25.482866611913778,123,0.7953758942495729,0.45223765544718747
local_A,A,binary,67,0.3135351514038832,25.51282506098505,123,0.7798788688929045,0.43042776898239543
local_A,A,binary,68,0.3164346122223398,25.51660728105344,123,0.7863933790462989,0.44314911016697833
local_A,A,binary,69,0.3147881401621777,25.524358740076423,123,0.7908706092036537,0.4443036848094211
local_A,A,binary,70,0.313751215779263,25.46870228694752,123,0.7926372420394254,0.4395793968779005
local_A,A,binary,71,0.3103657104398893,25.52290523808915,123,0.7907889199693046,0.44660187472578283
local_A,A,binary,72,0.3125579002110854,25.41132068692241,123,0.7902517513676758,0.4458194036456483
local_A,A,binary,73,0.31000730369402013,25.37986349198036,123,0.7856193941794357,0.4386736300240054
local_A,A,binary,74,0.30969663890807525,25.42258400900755,123,0.7878134514939228,0.45217562717608784
local_A,A,binary,75,0.30978208734937335,25.54457777098287,123,0.7824038088636946,0.44518883551818833
local_A,A,binary,76,0.31224965550329375,25.564651979948394,123,0.7927989702205609,0.45654315180392024
local_A,A,binary,77,0.3076464989910955,25.62577753700316,123,0.7871954188017263,0.4305009002971747
local_A,A,binary,78,0.3100906115187251,25.523420082987286,123,0.7779694861829674,0.4492779853021038
local_A,A,binary,79,0.3061768769570019,25.519124384969473,123,0.7898123623041315,0.4469647197654798
local_A,A,binary,80,0.3070548895260562,25.438676935969852,123,0.7767878802881403,0.4131556596500209
local_A,A,binary,1,0.38464569812235627,25.344571068068035,7,0.6820853033641112,0.3057734113085841
local_A,A,binary,2,0.3741230068647343,25.332742328988388,7,0.6790549628272726,0.30339518124754994
local_A,A,binary,3,0.3685918646662132,25.351008974947035,7,0.6902806314000215,0.30892916767366024
local_A,A,binary,4,0.3705628248012584,25.333706043078564,7,0.6903268394517745,0.3157019787003854
local_A,A,binary,5,0.36707462454619616,25.349287476972677,7,0.7025946646203101,0.3141802465645163
local_A,A,binary,6,0.3657687672454378,25.344998106942512,7,0.7007991517521928,0.32193331232771166
local_A,A,binary,7,0.3621040398012037,25.387912787962705,7,0.7247229579754272,0.33909535941355756
local_A,A,binary,8,0.35595193913449413,25.368584619951434,7,0.7390598311755823,0.34255383552313223
local_A,A,binary,9,0.3563748570887939,25.25699580006767,7,0.7442285318216699,0.34717063593967207
local_A,A,binary,10,0.3525003188978071,25.321029871003702,7,0.7487544454621218,0.371628700581341
local_A,A,binary,11,0.348151154557,25.30105921404902,7,0.756789695604459,0.39564230924077537
local_A,A,binary,12,0.344485725592012,25.3310440039495,7,0.7662136627307308,0.38803455049801877
local_A,A,binary,13,0.3480642599904019,25.301615184056573,7,0.7608444521457866,0.39558794918048146
local_A,A,binary,14,0.3438598410590835,25.328887620009482,7,0.7789992656220347,0.4185173894353547
local_A,A,binary,15,0.3422834846636523,25.336094512953423,7,0.7745496777813532,0.40708669739014475
local_A,A,binary,16,0.3368731191624766,25.308717490988784,7,0.761191012533934,0.4106048982816511
local_A,A,binary,17,0.3380384535245273,25.28299632202834,7,0.7614117384954329,0.4072455307134634
local_A,A,binary,18,0.3371442745561185,25.219741367036477,7,0.7672747976334877,0.4223295941583693
local_A,A,binary,19,0.34016485667747,25.18392189894803,7,0.7661526020909143,0.42318455996275883
local_A,A,binary,20,0.3391361077842505,25.131121718906797,7,0.7636936736226287,0.40629482519071947
local_A,A,binary,21,0.33740018029575763,25.11538519593887,7,0.7619080624798871,0.4173583546014866
local_A,A,binary,22,0.3415658410476602,25.14746812195517,7,0.7722141083083727,0.4158561835121161
local_A,A,binary,23,0.33630284184347026,25.118176319054328,7,0.7801503411969536,0.42831775200734784
local_A,A,binary,24,0.33722710113810456,25.085441073053516,7,0.7786894241321549,0.4304345546930244
local_A,A,binary,25,0.33642214057238207,25.10331383207813,7,0.7800405970740403,0.42329932226827394
local_A,A,binary,26,0.33576783907154334,25.11956590192858,7,0.7804053106253765,0.43356399239833454
local_A,A,binary,27,0.33284714390402254,25.173182092024945,7,0.778223630467609,0.43376796124167066
local_A,A,binary,28,0.33213003964527793,25.172093336004764,7,0.7686998209437994,0.4291101764326616
local_A,A,binary,29,0.33600453967633453,25.15577836195007,7,0.7773663060788343,0.436695387181845
local_A,A,binary,30,0.3325874671663927,25.19553333998192,7,0.7822032989248376,0.43359996027822384
local_A,A,binary,31,0.331373389000478,25.185536099015735,7,0.7828196813294717,0.44214358300316847
local_A,A,binary,32,0.3308829305612523,25.17865150794387,7,0.7791494417902319,0.43312727603991574
local_A,A,binary,33,0.32920269117407175,25.150233332067728,7,0.7818138310600623,0.44158318904433397
local_A,A,binary,34,0.3297717358755029,25.16790432506241,7,0.7847199874578145,0.44696516491233973
local_A,A,binary,35,0.3310429379991863,25.13173152692616,7,0.7879264961919614,0.43942851461467475
local_A,A,binary,36,0.34141616290030274,25.171198338037357,7,0.7628718304164501,0.3997909119790696
local_A,A,binary,37,0.33676775943325915,25.159609189955518,7,0.7699515640600374,0.39946709073263525
local_A,A,binary,38,0.33354838976393575,25.14342990797013,7,0.7814829484037593,0.4283635070223555
local_A,A,binary,39,0.33090912343367285,25.320750324986875,7,0.7884496373493081,0.43692385080006535
local_A,A,binary,40,0.3305963538263155,25.894764209049754,7,0.7778811957983678,0.41310191586269884
local_A,A,binary,41,0.3288449373582135,25.90746852697339,7,0.7946757597511367,0.4479114251525092
local_A,A,binary,42,0.3296725085248118,25.92980182694737,7,0.7799217763695323,0.4333534623693129
local_A,A,binary,43,0.3281230888936831,25.92325157497544,7,0.7923434908532812,0.4508457653319333
local_A,A,binary,44,0.32579674403304637,25.917009294964373,7,0.7889315213175896,0.4445633332850214
local_A,A,binary,45,0.32650128719599353,25.879263969953172,7,0.7894827173635006,0.44603788850072845
local_A,A,binary,46,0.32496898848077527,25.909025614964776,7,0.793025059616638,0.45019095354556155
local_A,A,binary,47,0.3224505149151968,25.843878302956,7,0.7809961135727901,0.4419420254788015
local_A,A,binary,48,0.32492668285318044,25.878538661054336,7,0.7925646293866706,0.45049284960601427
local_A,A,binary,49,0.3227333755272886,25.90841826389078,7,0.7984425411127889,0.45938277508247205
local_A,A,binary,50,0.3223493045438891,25.92122385103721,7,0.7904951687831605,0.45142266808015663
local_A,A,binary,51,0.32511701123869935,25.905994573957287,7,0.7806355257403602,0.4336194497935907
local_A,A,binary,52,0.31878898351088814,25.91053831006866,7,0.7896774512958883,0.45694804138420325
local_A,A,binary,53,0.3206286199714827,25.911642755032517,7,0.7933831720177242,0.44731576408552765
local_A,A,binary,54,0.32150345483551857,25.909178921952844,7,0.7887079073528562,0.4451512081674942
local_A,A,binary,55,0.31980883219967715,25.914224416017532,7,0.7924755138582897,0.44870804922430296
local_A,A,binary,56,0.318688609548237,25.884651327040046,7,0.7944929904035779,0.4508984409865112
local_A,A,binary,57,0.31886270422002544,25.904859954025596,7,0.7912460496241471,0.444793768712532
local_A,A,binary,58,0.31969876289367677,25.916320289019495,7,0.7919548481322871,0.45782414525010845
local_A,A,binary,59,0.318843261314475,25.91787856805604,7,0.7823584259557228,0.4251811536916348
local_A,A,binary,60,0.3193980503341426,25.86843274300918,7,0.7820646747695787,0.41699746593068066
local_A,A,binary,61,0.3154275973205981,25.908544506994076,7,0.7820225924367321,0.44351792032067094
local_A,A,binary,62,0.3178641062715779,25.891337672015652,7,0.7911478575141719,0.43421724097637615
local_A,A,binary,63,0.31709874440794406,25.914811766007915,7,0.7927865930638412,0.4409040537484394
local_A,A,binary,64,0.3138667922305024,25.929599300958216,7,0.7898985898292779,0.4495922036935271
