n_sites,seed,convergence_round,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
2,42,51,36,-3.5458442956599607,0.32962108016274383,1.1953613453556877,8.700358594340556e-11,4.2,1.097264051437378,0.5745543241500854,0.015958352014422417,0.7915229698344945,0.4450041944801133,0.6993393090366813,0.215938675687797,nan
2,42,51,37,-3.6642015532114622,0.32791142081069113,1.192399922156438,1.0063940021003689e-09,4.2,1.0961073637008667,0.5750125646591187,0.014231209643185139,0.7939304124140734,0.4392247303887066,0.6868317382867594,0.21197031582864936,nan
2,42,51,38,-3.7764879074679714,0.3285696994529541,1.1954579564161176,4.733808222153275e-12,4.2,1.094211459159851,0.5741465091705322,0.012690975330770016,0.7851553258627643,0.45149130890210215,0.6926270209511525,0.21077371548887397,nan
2,42,51,39,-3.886612937960562,0.33253529869573084,1.1916765115146553,1.2253408433742795e-11,4.2,1.091224193572998,0.5762453675270081,0.011317439377307892,0.7881571318612114,0.4442465537855733,0.6972530285660761,0.2108572406612984,nan
2,42,51,40,-3.999916943920752,0.329344558793905,1.2062373231592136,3.4563452632369365e-11,4.2,1.097144365310669,0.5749620199203491,0.010092560201883316,0.7871662484880594,0.4423388189475831,0.6920740501835608,0.20171298967441165,nan
2,42,51,41,-4.115808038211806,0.3299652965308277,1.2007294950526874,5.4997339483776135e-11,4.2,1.096035122871399,0.574682891368866,0.009000248275697231,0.7785111175531718,0.43525395126215055,0.6949240583264411,0.20442134513966215,nan
2,42,51,42,-4.225525845606775,0.3316418030766941,1.2062347333504122,2.2390467816827217e-11,4.2,1.0952403545379639,0.5764967799186707,0.008026156574487686,0.7835721616335288,0.4311196184295111,0.6969613750717158,0.21033974072980233,nan
2,42,51,43,-4.349461063026862,0.33047851705394976,1.1880378387380375,6.465022905939089e-12,4.2,1.0901087522506714,0.575595498085022,0.007157491520047188,0.7800088967082179,0.4350439357986112,0.69263234309521,0.21077402433062645,nan
2,42,51,44,-4.459471692164392,0.33063616183907707,1.198228100241532,2.192267960728652e-12,4.2,1.0940585136413574,0.5757510662078857,0.006382840685546398,0.7822747250184098,0.4334387845908363,0.6948665791706183,0.20414482340482054,nan
2,42,51,45,-4.576485204904881,0.33098388264793493,1.1910739301594064,1.6797121133513808e-12,4.2,1.0928850173950195,0.5756754875183105,0.005692030303180218,0.7851003462052374,0.4390890177056157,0.6834676110279082,0.2022628946038885,nan
2,42,51,46,-4.686623610783872,0.32959754231455024,1.2066391201519029,8.250180547741899e-12,4.2,1.0941866636276245,0.5732243657112122,0.005075985100120306,0.7895903515699191,0.44347830890546086,0.6911261763268904,0.20452994177869838,nan
2,42,51,47,-4.804584486515761,0.3303705356266821,1.1956574378055256,2.4171161438824912e-11,4.2,1.09337317943573,0.5742130279541016,0.004526615142822266,0.7847996241390686,0.44586962633180655,0.6992616057334393,0.2064052681023401,nan
2,42,51,48,-4.921066781839429,0.33004796189382085,1.1922136761215576,4.5603535955333545e-12,4.2,1.0912367105484009,0.5731762051582336,0.004036702215671539,0.7815941435002383,0.4415489108476677,0.6902214118370871,0.19606976385221175,nan
2,42,51,49,-5.039656993083038,0.32819324751347956,1.189240287485081,2.147721059031993e-12,4.2,1.0910524129867554,0.5734347105026245,0.003599812276661396,0.7809852021418742,0.44845538554694786,0.6921288682673548,0.19636728011517804,nan
2,42,51,50,-5.151351674675421,0.32915661636918914,1.1925892239054217,4.786705787082091e-12,4.2,1.091167688369751,0.5725935101509094,0.003210207214578986,0.7886998477230092,0.44018348785461725,0.6976745423754432,0.20474814836309785,nan
2,42,51,51,-5.271966347007251,0.32762187237822854,1.1837260064599815,2.8479828892403005e-10,4.2,1.088057041168213,0.5724635124206543,0.0028627959545701742,0.7828653398242651,0.44073019464218377,0.6980694454645221,0.21050174983533446,nan
2,123,35,1,0.7883675903992882,0.38896020739359627,1.3570107809841372,0.047375594145213216,4.2,1.0794274806976318,0.8931398391723633,0.8830413222312927,0.6539955216569869,0.2918353937024253,0.6444004125726074,0.1425204732797621,nan
2,123,35,2,0.5614042535879726,0.38312945388029757,1.3210729667713548,0.00015987214008252151,4.2,1.1186500787734985,0.8094346523284912,0.785590648651123,0.6718093472081996,0.2880806799019535,0.509189213929967,0.10418926993996802,nan
2,123,35,3,0.40762546983868797,0.3754562090057473,1.345036839553883,2.5047822824454398e-05,4.2,1.143067717552185,0.7424793839454651,0.6997233033180237,0.6760856816311298,0.2931267106248429,0.6708206001036754,0.16161017249128773,nan
2,123,35,4,0.23703882202310853,0.3749454894700946,1.2695309561412929,2.216593245188305e-05,4.2,1.132982611656189,0.6926891803741455,0.6235378384590149,0.636116303634322,0.2836581972093469,0.6905290317636201,0.18089838684815748,nan
2,123,35,5,0.08967656834156752,0.3709148465936361,1.2341850126674603,1.1197417213031861e-05,4.2,1.118110179901123,0.6574060320854187,0.555785596370697,0.6921838919599749,0.30423010611978596,0.6900330079374456,0.18486517459792384,nan
2,123,35,6,-0.026596794222119594,0.36791223053328337,1.2566703734960099,1.3930237164160158e-05,4.2,1.121126413345337,0.6336260437965393,0.49547094106674194,0.7093350460329678,0.32383148756913605,0.6788926959959382,0.1696353850238012,nan
