embed_dim,epsilon_level,task_config,seed,round,val_ihm_auroc,val_decomp_auroc,val_pheno_macro_auroc,train_loss
64,inf,all_tasks,42,14,0.7821440069650071,0.6794117782146204,0.5936718194262667,0.6861371314316466
64,inf,all_tasks,42,15,0.7865715024191611,0.6883519961051607,0.5980937181991364,0.6693757531935709
64,inf,all_tasks,42,16,0.772974321070507,0.6848050743142693,0.5964723055580917,0.6654749763639349
64,inf,all_tasks,42,17,0.7934013812117117,0.7093131671290256,0.600897372698928,0.6606195715435764
64,inf,all_tasks,42,18,0.7798132688828328,0.6495901921699031,0.6020049622823033,0.6539166977531031
64,inf,all_tasks,42,19,0.7777255805306283,0.6772163381161471,0.6012427078243191,0.6541843048313207
64,inf,all_tasks,42,20,0.7959089651794986,0.6749985072844519,0.6018097968046865,0.643713471136595
64,inf,all_tasks,42,21,0.788297336882343,0.6786522156491706,0.6017969268395333,0.642991652614192
64,inf,all_tasks,42,22,0.782383429087067,0.6907874189340633,0.6034368163161813,0.6360139585377877
64,inf,all_tasks,42,23,0.7870022808584733,0.6903045828663812,0.6033595030423986,0.6305639780404275
64,inf,all_tasks,42,24,0.7748624909876616,0.695708787271959,0.5990139181602271,0.6282858027700793
64,inf,all_tasks,42,25,0.7944298080541965,0.6962025316455696,0.5980718744566549,0.6232392521280992
64,inf,all_tasks,42,26,0.795614222036811,0.6937406992338924,0.6002238220162595,0.6300141837513238
64,inf,all_tasks,42,27,0.7893983158830277,0.7015143025114365,0.6036824468070442,0.6194207276168623
64,inf,all_tasks,42,28,0.7925479864508844,0.6891178740056219,0.6012050054294,0.6168094627689897
64,inf,all_tasks,42,29,0.794274727816044,0.6795512897062336,0.6026087477977018,0.6110452931178244
64,inf,all_tasks,42,30,0.786859897248006,0.6886080542338006,0.5990787844916415,0.6184339167778952
64,inf,all_tasks,42,31,0.7963043744416884,0.6955491815325825,0.6054411869476398,0.612547740078809
